HCG1,EOSG1,HCPG1,HCCD,EOSCD,yeo,eco
0.016438259958497,0.00930988693541,0.040757,83.9454752445221,77.3421049356461,4,1
0.003703380103945,-0.004625636965167,0.0081881,101.5037992239,106.858426904678,5,4
0.011361094901271,-0.01129247236915,0.026956,86.9553895711899,113.545022273064,5,4
0.056591968113857,0.015313333763301,0.030423,88.4708873748779,107.706599998474,5,4
0.011697621097621,-0.012103688502805,0.0034865,93.6198145866394,100.32691860199,5,0
0.055824089719759,0.035744219951237,0.14136,99.7583426713944,101.200252008438,5,4
-0.002790699285728,0.000479109520311,-0.0069632,103.584755158424,89.4257242918015,5,2
0.000554342010279,0.002655709515068,-0.0015931,105.18663828373,110.018198347092,5,2
0.010652605809203,-0.015895654541548,-0.0095016,119.013997364044,108.68569817543,5,0
-0.006418736204514,0.016446732206381,0.00097067,90.9787464618683,100.453265452385,5,2
-0.008651548515786,-0.003920055066062,-0.0077694,106.272171163559,91.4029561758041,5,2
-0.000780955576335,0.009780174928575,-0.0019628,104.722491884232,85.013768196106,5,2
-0.00459113307095,0.008369314721174,-0.0045086,84.1092389345169,74.6537587285042,5,2
0.000766292266472,-0.007040516388437,-0.011422,92.5714231014252,81.00419318676,5,3
-0.006638282379326,0.005434092467843,-0.071129,81.7950466871262,99.9537797927856,6,3
-0.009669517578225,0.019049104041256,-0.05015,88.2516929149628,103.478511881828,6,3
-0.020516829658986,0.008656315222959,-0.029181,91.9075456619263,106.408288669586,6,3
-0.022429280224475,0.009088662041832,-0.062308,77.9162792444229,95.8774433374405,6,2
-0.006543800396224,0.010205977338986,-0.057707,97.3203231334686,102.372605919838,6,2
-0.019790595193448,0.0242011007823,-0.054315,75.9008179545403,101.670705163479,6,2
-0.013450155339786,-0.000760715949661,-0.027591,94.0238343834877,95.3294105529785,6,2
0.046741261131065,0.034957095918422,0.10402,97.7096366405487,102.520638811588,6,4
0.041129753403581,0.013931884043631,0.12987,98.07512383461,98.4866914749146,6,2
0.000625210035084,0.024819610423335,0.149,105.687504267693,86.1883706569672,6,2
0.045798828711154,0.023742125069039,0.15481,92.4246213674545,95.5119340538979,6,2
0.045354228375833,0.01844509429826,0.15564,96.7957429170609,109.698838472366,6,3
0.039981742303375,0.01054479070873,0.15154,107.79985473156,110.121994495392,6,2
0.004084375068772,0.021834836217962,0.1354,93.3468222141266,80.5060818195343,6,2
0.02514711957597,0.021565217099642,0.09475,86.0638314008713,80.8621480703354,6,1
0.015676079832374,0.020668747719728,0.15806,99.4269315719605,96.0283124923706,6,2
0.03002990245014,0.012873343793681,-0.011269,86.3627505719662,98.6113312900066,6,2
-0.001087092102779,-0.016181116859172,-0.070677,87.828342294693,92.5464003562927,6,2
0.007454743957492,-0.003004781254477,-0.062388,86.4741943478584,113.073828268051,6,2
-0.004966530282906,-0.005637670132457,-0.0059671,102.113863801956,100.910843932629,6,0
-0.01364510967676,-0.008741656511311,0.00033667,92.6012885332108,97.8472427368164,6,0
0.023000996675848,-0.008023098297919,0.092739,86.7117079019547,113.649573874474,6,2
-0.00576188046221,0.012119669044847,-0.002867,101.486247897148,106.502975010872,7,2
-0.004332215749336,0.001838270170458,-0.0076975,108.651670336723,121.618618226051,7,2
-0.00484646525587,0.014263189206272,-0.012003,105.392327642441,119.970339155197,7,2
-0.00756567165153,0.002258284751297,-0.0094818,97.7590420722961,95.9721171379089,7,2
-0.01195913673852,-0.00372589992957,-0.0047468,89.2657601833344,90.2591412782669,7,3
-0.008144152497914,-0.00638834574624,-0.018346,89.519254398346,104.934757184982,7,2
-0.004636125662559,-0.006176777506217,-0.013133,100.24283143878,94.9839389443398,7,2
-0.014636389569858,-0.008141486512352,-0.0091207,81.8879671096802,88.0506192684174,7,3
-0.012250322666109,-0.005125032590327,-0.015865,90.1355272769928,90.8208739995957,7,2
-0.005280656723256,-0.007815506469458,-0.020234,90.0052659869194,90.3073246359825,7,2
-0.004968062076392,-0.011372315828869,-0.027478,84.888276386261,90.8964991390705,7,2
0.00525844880544,-0.015321144041406,-0.045728,111.324912762642,97.3964129686356,7,3
0.001218831023561,-0.001082179075584,-0.070836,95.6994119405747,103.476214575768,7,3
0.001052272352939,0.000448276077151,-0.057311,91.7355773746967,88.1724264681339,7,3
0.007731464462785,0.003348616851955,-0.037929,88.26521089077,103.110779809952,7,3
-0.013373966487602,0.004715295384754,-0.069782,87.5616555929184,98.0924496889114,7,3
-0.019048824084676,0.006867019168659,-0.061055,76.0753041505814,95.8237413644791,7,3
0.006393616821474,0.016983872478012,0.0070639,93.786816573143,90.0427875518799,7,4
0.04359425937298,0.013826325792764,0.10126,93.1989252567291,114.154531335831,7,4
0.040658288377565,0.029763719510462,0.12751,92.236146903038,108.532295465469,7,4
0.022772831635426,0.009034264823212,0.058294,99.2225609302521,103.964324522018,7,0
0.022857398098332,0.021570581549206,0.041573,102.155078363419,81.2160333395004,7,4
0.056035526506198,0.016637269421889,0.14442,92.1544741868973,111.424942088127,7,2
0.029779494082537,0.004695152512099,0.062996,87.5481019973755,109.353043788672,7,2
0.000208069267452,0.001322976836461,0.14873,117.620205426216,117.596966338158,7,2
0.021975437375248,0.017021537197302,0.1167,110.727022838593,110.568802165985,7,1
0.011173513285113,-0.003039049301451,0.07489,103.071164107323,97.2169684648514,7,2
0.060780250637867,0.027843034743066,0.15856,86.7640604972839,94.7450541973114,7,2
0.023008050913578,-0.009527756803126,0.075119,84.0429446101189,118.103448557854,7,0
0.02702716631161,0.038184521529728,0.14387,85.7533968687058,99.5347961425781,7,2
0.039367373071774,0.029629255823535,0.15675,84.9204928398132,93.523517370224,7,2
0.029730788399248,0.02684478791223,0.16003,84.149863243103,92.7588962078094,7,2
0.001102513899354,0.021125112978093,0.14452,109.812113666534,91.7617225408554,7,2
0.009410066055745,0.020250650559199,0.13569,89.3570601701736,88.6773940086365,7,1
0.026128844525645,0.035577123631397,0.11794,91.1408529758453,103.480552411079,7,2
0.02996484300816,0.016908074170253,0.14893,86.6230996370316,113.880227255821,7,2
0.008060291704328,0.016855459773893,0.079686,94.9397764205933,69.8590967893601,7,1
0.014657728415487,0.01170185160947,0.11574,89.0592962026596,83.773046875,7,1
0.00974395603071,0.007332125560301,0.11834,83.7537235617638,116.059673547745,7,1
0.000229587633219,0.032164227430245,0.10114,106.239902496338,81.8244491696358,7,1
0.024773374209425,0.017447702242627,0.040335,82.228694653511,85.4370596647263,7,1
-0.014088018111078,-0.005592732904491,-0.017099,95.9094289541245,95.3472129583359,7,0
-0.011530006458941,-0.01686043465471,-0.040727,93.3769834756851,98.0811941385269,7,2
-0.009384162951634,0.002503587370821,-0.014785,81.3294320583344,94.2916492938995,7,2
-0.021299395596428,-0.008057624490762,-0.011767,87.6913966417313,92.3313382267952,7,0
-0.006937355038338,-0.010189974237722,-0.062702,76.8508532106876,105.043507790565,7,2
-0.015770588663727,-0.009059686975049,-0.051592,79.3164065361023,85.3532446622849,7,2
-0.016137182628494,-0.001950047844346,-0.04241,71.3598495483398,72.1756357431412,7,2
-0.011600056694038,0.016004096864412,-0.0098323,89.6095062255859,84.2385663986206,7,1
-0.011563923724923,-0.005963283664974,-0.013139,98.3922307372093,88.2352982521057,7,1
0.012875577075677,-0.022055376306748,-0.055739,102.569538545609,79.8098747253418,7,2
-0.013832598660799,-0.017782733510774,-0.053777,87.3378411412239,82.3876731872559,7,2
-0.022426959206067,-0.007144157312634,-0.018372,92.3006521463394,85.955867767334,1,2
-4.45E-05,-0.010059929270759,-0.018566,84.5256338953972,75.1525881409645,1,3
-0.020531455539987,-0.013281299758466,-0.022325,80.410768032074,90.3597042322159,1,2
-0.020494349537149,-0.02031182738573,-0.032683,103.745600175858,90.8913568496704,1,3
-0.013132073969842,-0.010982756499227,-0.040157,98.2357666969299,83.5779397368431,1,3
-0.023273756845724,-0.026545041494847,-0.049928,79.0934239625931,90.2417909383774,1,3
-0.016458988464552,-0.001124373428552,-0.02335,83.6871808648109,87.8652235865593,1,3
-0.033037784277457,0.003566165728784,-0.052823,103.155981457233,108.36286303997,1,3
-0.012259603953826,-0.021942604648247,-0.04862,100.648870658875,92.4401069164276,1,3
-0.005604394503835,-0.014389656019665,-0.055955,96.2973159074783,105.747632002831,1,3
-0.028637329001288,-0.020208786082723,-0.046695,85.8143946766853,100.202840268612,1,3
-0.029841000757162,-0.015408307567135,-0.037549,86.0883659601212,98.6801165342331,1,0
-0.027374642550075,-0.027803022303799,-0.060724,103.086567926407,76.7805042028427,1,3
-0.020125615230982,-0.004599544658599,-0.026154,80.4600126028061,91.6450769424439,1,5
-0.019403123304487,-0.016218705488054,-0.055153,106.71072961092,97.6279279589653,1,5
-0.011917667088701,-0.028518823596831,-0.05487,94.1477967739105,78.1499287605286,1,3
-0.009245332469144,-0.004799430617137,-0.016278,103.239178347588,94.7333109617233,1,5
-0.027656985284834,-0.021004255102518,-0.067373,82.7556414604187,87.3706756353378,1,3
-0.023760411988173,-0.01128327438286,-0.052121,86.1506283044815,101.071271967888,1,5
-0.01941283162808,-0.019522119257643,-0.048318,83.3451957464218,80.9881204724312,1,5
-0.028550590461491,-0.017319678481508,-0.068377,88.9563069701195,88.7762410521507,1,3
-0.007421817974239,-0.020442658158898,-0.059098,93.5844090461731,88.3805417299271,1,3
-0.009829201189337,-0.015146574717876,-0.067997,95.9467495679855,95.4282033443451,1,3
-0.029010871519098,-0.023607948142297,-0.062436,79.143380689621,84.2972556352615,1,3
-0.026650342482595,-0.007419987691965,-0.06576,85.6721046209335,100.28444955349,1,3
-0.019645340168522,-0.020242445661621,-0.073432,78.2431232690811,88.1462304353714,1,3
-0.003439210797675,-0.024597302260146,-0.067029,96.7151101469994,74.3359413981438,1,3
-0.030411249491573,-0.032093305253689,-0.072927,73.3258440256119,65.6148437857628,1,3
-0.024253100014017,-0.015007324972276,-0.076258,88.9667452335358,90.1647508144379,1,3
-0.009894951895408,-0.021497418282371,-0.07657,85.4633541226387,76.3341174244881,1,2
-0.008410385023249,-0.011008937631767,-0.005145,84.7220412254333,87.854881644249,2,5
-0.008768114929936,-0.010748247605188,-0.013677,83.6976526021958,85.6513723134995,2,2
-0.027917618050874,-0.003362065969912,-0.021456,91.8292543530464,101.976439583302,2,3
-0.010180831980489,-0.004301377299677,-0.0087534,92.077518761158,89.9681835174561,2,2
-0.015036938907925,-0.006309200606813,-0.0074164,100.219594156742,105.513021045923,2,2
-0.008039336740822,-0.007222513543948,-0.012889,95.127634871006,98.5285805821419,2,2
-0.025647971896583,0.009494911236123,-0.020517,83.836171412468,93.8451659202576,2,2
-0.01022325928788,-0.009205718126826,-0.020508,97.9762291669846,82.3479327440262,2,2
-0.026258856754881,-0.006084564893077,-0.0066124,86.8075880229473,93.3751256883144,2,3
-0.005788501258854,0.00445349828446,-0.023439,107.498208880425,90.2719035506248,2,3
-0.027960137634057,0.002724909979967,-0.00078179,84.0317034244537,93.4330647289753,2,3
0.000664872260654,0.001221392714799,0.0012298,76.8813943624496,77.8884157776833,2,1
-0.0186919878029,-0.014062649798603,-0.018562,80.3952786803246,103.442972540855,2,3
0.012672563290562,0.005546166869344,-0.0081021,79.8555241823196,82.7487386465073,2,3
0.009437210788819,0.01321290274571,0.033427,67.050560092926,65.8754568815231,2,1
-0.013957213478629,-0.026631730880632,-0.028759,71.491238284111,87.7874752759933,2,2
-0.009458548819353,-0.022216111864292,-0.02295,83.3999004840851,84.9928135156631,2,2
0.003483696692015,0.014015239567545,0.0024107,65.0702728271484,55.5688026189804,2,1
-0.01662024978325,-0.022663428912801,-0.036063,75.9865981459618,74.4355371117592,2,2
0.009777648157537,-0.012095237705044,-0.017801,85.0699981093407,108.149559605122,2,1
-0.026921780176667,-0.023354046079068,-0.035503,73.7744090914726,76.6430390954018,2,2
-0.004170812007396,0.014014753570228,0.0072888,85.5788550853729,66.1491123080254,2,1
-0.028357284722565,-0.010465744969657,-0.044421,55.5038532614708,72.7563918590546,2,5
-0.000302207922193,0.015419722201707,0.018661,72.858900308609,85.7594243049622,2,1
-0.019013013807039,-0.014229074945207,-0.038165,76.3107236385345,90.6810944080353,2,2
0.000493181194686,0.013454625335726,0.0074477,68.2734258413315,58.9762930393219,2,1
-0.012928118386423,-0.017888543154116,-0.051367,68.1024697542191,58.9955410003662,2,2
0.005499421331643,0.002537843521168,-0.062699,86.9370803833008,77.922287940979,2,2
-0.026258058067486,-0.027786153729907,-0.038946,60.914642727375,81.7114310622215,2,2
-0.000660008305868,0.011196674117553,-0.01701,76.7856761217117,62.1173856377602,2,1
0.005247504826277,0.013221962807799,0.012042,62.6187984108925,60.4102224588394,2,1
-0.002245773438732,-0.022591913863709,-0.061185,85.3398327350617,72.8366657495499,2,2
0.003133772034637,0.010275934215517,-0.002866,61.482454431057,57.0454545855522,2,1
-0.019462704894075,-0.021828592405944,-0.049148,73.8438228368759,90.3971165895462,2,2
-0.021332731522146,-0.031548313985524,-0.058779,70.1617883205414,72.7161255121231,2,2
0.004793343212862,0.016167633436575,-0.008527,72.20493901968,56.8089856505394,2,1
-0.018639188943169,-0.002811189617526,-0.068206,66.494296169281,87.7319204092026,2,2
0.013158681168637,0.011139403423523,0.00025049,55.9755792498589,58.7578380942345,2,1
0.008858104269219,0.012883513152661,-0.010178,67.5957807779312,71.9871129751205,2,1
-0.021516278462066,-0.027190180904864,-0.057442,86.6209008693695,89.2627967834473,2,2
-0.02258138277766,-0.020722809405615,-0.044531,106.030606663227,104.06528980732,3,2
-0.006724002278401,-0.012563291251702,-0.033942,103.817327833176,87.6917199134827,3,2
-0.014838075866564,-0.013020348234552,-0.051492,88.0833551645279,95.9204987049103,3,2
-0.001717816736534,-0.021405552068448,-0.069438,95.3375781416893,87.8020278215408,3,3
-0.013875929020561,-0.008004763448133,-0.063632,68.6307172298431,73.0474353730679,3,2
-0.012751972890653,-0.00369238134292,-0.039933,72.0552349328995,81.9257012844086,3,2
-0.008260275979161,-0.025441725029434,-0.074553,78.6734039187431,74.9128527283669,3,2
-0.013823047821907,-0.004494825700956,-0.044133,71.808677649498,74.2407068371773,3,2
0.005523336436207,-0.001620200802705,-0.048988,75.8657713830471,71.7420233607292,3,2
-0.017703185380461,-0.00531282711257,-0.068446,77.3486663103104,82.9616440057755,3,2
-0.012105573884443,-0.015690855329616,-0.050605,76.7351799011231,67.2356003761292,3,2
-0.026155850188158,0.007282213467746,-0.074459,59.9117799520493,91.004612326622,3,2
-0.01148984056229,-0.0119865668171,-0.054634,69.8994215250015,61.6996814370155,3,2
-0.008705667476893,-0.021268849721172,-0.062114,85.7311769723892,75.4937704801559,3,2
0.003190404492402,-0.007925413929911,-0.062671,99.5361015319824,85.7487975358963,3,2
-0.007217461126722,-0.010194408657382,-0.069128,82.3423472642899,77.8739266395569,3,2
-0.003653694358406,-0.006333382411266,-0.06437,95.6740735530853,84.807395863533,3,2
-0.009841201321922,-0.020777207533824,-0.070116,88.8150100111961,85.9333284497261,3,2
0.003316472726782,0.007223517774652,-0.066747,79.331253862381,84.7226011037827,3,2
0.002505353033631,0.014527094914039,0.012374,72.5663541197777,58.7214231967926,3,1
0.007920528604661,0.012860856881426,0.04478,63.3462092757225,65.489639121294,3,1
0.004324539697245,0.010201901723988,0.030737,72.9003902554512,69.8117834210396,3,1
0.002032772264526,0.012126534987485,0.060892,77.4833112001419,69.5359736204147,3,1
0.009289585724405,-0.002098951105505,-0.045161,92.1701139688492,88.1322261571884,4,2
-0.019736459478561,-0.005305364130741,-0.022416,87.3049340844154,84.8682801365852,4,2
-0.007049725600162,-0.000436286519045,-0.03415,91.793402659893,81.2953907847405,4,3
-0.023703638665321,-0.004461534971091,-0.025095,82.5565319538116,81.7651820421219,4,3
-0.01396991970179,-0.00514178126555,-0.0048767,86.6581842899323,82.4702919244766,4,3
-0.015601592170557,-0.003151264582073,-0.036134,82.6124902248383,88.6861560106277,4,3
0.002984432823506,0.017226468783698,-0.036283,77.155087685585,104.466785907745,4,3
0.006804815603529,0.012386590973058,0.035101,76.801113986969,69.3760943412781,4,1
0.002617348256448,0.002758700518044,-0.0060147,83.3727718353271,76.0989476203918,4,2
-0.006935601202871,0.001407268075148,-0.0047924,101.656213927269,89.199219918251,4,2
-0.009489651357408,0.00355792108698,-0.001768,92.5755358219147,77.9577406287193,4,2
-0.008434910625472,-9.42E-05,0.0016916,89.29067029953,100.334303569794,4,2
0.050097083546299,0.009059707209008,0.0298,79.0319394826889,96.1903105020523,4,2
0.008700604536568,0.015392057211331,0.00094728,103.670958077908,90.5035922050476,4,2
0.005130795206721,0.007585398580511,0.0084852,100.232480788231,91.0048686742783,4,1
0.002331227044965,0.005542115968501,0.054652,91.962208032608,90.8820390939713,4,2
0.037101015537338,0.032308293043831,0.15553,90.128474521637,105.657711720467,4,2
-0.006126187735129,0.023211273185487,0.040587,97.167883348465,86.399742603302,4,1
0.02208322163641,0.012933396297703,0.020319,94.7228325366974,100.90083053112,4,1
0.002247538220455,0.003504119170915,-0.043523,99.3145477056503,81.2637598276138,4,1
0.031199629227518,0.009291373197945,0.044185,94.2716906785965,103.126051616669,4,1
0.003294280134148,-0.00433608680697,-0.054113,90.2558388352394,92.4940232872963,4,2
-0.003830262059446,-0.005275376311313,-0.044816,93.836773276329,91.9471900463104,4,1
0.017160830870048,0.020169298356016,0.026559,71.4636913537979,82.4187621593475,4,1
0.018607245468499,0.036962510349777,0.044428,82.5949119567871,87.2129629135132,4,1
0.021212806043453,0.000809416621374,0.011696,111.595435643196,98.4849781751633,5,4
0.010470409640804,-0.001535434880013,0.015745,101.976556158066,84.18866314888,5,4
0.023748111834005,-0.007719854280945,0.039239,107.971859645844,116.423247528076,5,4
0.043003496319169,0.001548994294565,0.072223,100.862980628014,109.795326042175,5,4
-0.011307050793649,-0.0103957382818,0.0049213,105.959008336067,106.916091752052,5,1
0.051117368013471,0.018814521229714,0.11404,100.018914079666,102.373510789871,5,4
-0.005347567260409,0.003983050355019,-0.0086785,99.8161759376526,75.7777118802071,5,2
0.003401008162088,0.004873600651946,-0.0070591,121.305628228188,86.9661468744278,5,2
0.016471199162875,0.003334515421621,-0.0019091,108.056987595558,89.67709004879,5,2
0.003400990422065,-0.006886838136021,-0.0082145,100.754579114914,90.4695407867432,5,2
